Date,sentiment_mean,article_count
2022-06-15,-0.5,6
2022-06-17,-1.0,1
2022-06-19,1.0,1
2022-06-21,0.0,3
2022-06-22,1.0,1
2022-06-26,0.5,2
2022-06-27,1.0,1
2022-06-28,1.0,2
2022-06-30,0.5,2
2022-07-01,1.0,1
2022-07-04,1.0,1
2022-07-10,1.0,1
2022-07-11,0.8571428571428571,7
2022-07-12,0.6666666666666666,3
2022-07-13,1.0,1
2022-07-14,1.0,1
2022-07-15,1.0,1
2022-07-17,1.0,1
2022-07-19,1.0,1
2022-07-25,0.0,3
2022-07-26,0.7,20
2022-07-27,0.5,6
2022-07-28,-1.0,1
2022-07-30,1.0,1
2022-07-31,0.0,1
2022-08-01,0.5,4
2022-08-03,0.0,1
2022-08-06,1.0,1
2022-08-08,1.0,1
2022-08-09,1.0,3
2022-08-10,1.0,1
2022-08-12,1.0,1
2022-08-13,1.0,1
2022-08-15,1.0,1
2022-08-16,1.0,1
2022-08-22,0.0,1
2022-08-24,1.0,1
2022-08-26,0.5,2
2022-08-30,1.0,1
2022-09-04,1.0,1
2022-09-06,0.0,1
2022-09-07,1.0,1
2022-09-09,1.0,2
2022-09-10,1.0,2
2022-09-15,0.0,1
2022-09-19,1.0,6
2022-09-20,0.8,5
2022-09-21,1.0,2
2022-09-23,1.0,1
2022-09-26,-1.0,2
2022-09-28,1.0,1
2022-09-29,1.0,1
2022-10-02,0.3333333333333333,3
2022-10-04,1.0,3
2022-10-05,-0.3333333333333333,3
2022-10-06,1.0,1
2022-10-07,-1.0,1
2022-10-12,-0.5,2
2022-10-13,0.5,2
2022-10-16,1.0,1
2022-10-17,0.0,2
2022-10-18,1.0,1
2022-10-19,1.0,1
2022-10-20,0.0,2
2022-10-23,1.0,1
2022-10-24,0.0,1
2022-10-25,-0.38095238095238093,21
2022-10-26,0.3333333333333333,3
2022-10-27,0.0,1
2022-10-28,1.0,1
2022-10-29,-1.0,1
2022-10-30,1.0,1
2022-10-31,-1.0,1
2022-11-01,-0.5,2
2022-11-02,1.0,1
2022-11-03,0.0,2
2022-11-04,0.0,1
2022-11-07,0.0,2
2022-11-08,1.0,1
2022-11-09,1.0,3
2022-11-14,1.0,2
2022-11-16,-1.0,1
2022-11-21,1.0,1
2022-11-28,-1.0,1
2022-11-29,-1.0,3
2022-11-30,-1.0,1
2022-12-01,0.5,2
2022-12-04,0.0,1
2022-12-05,0.3333333333333333,3
2022-12-06,1.0,1
2022-12-07,1.0,2
2022-12-13,0.0,2
2022-12-14,1.0,1
2022-12-15,1.0,1
2022-12-18,1.0,1
2022-12-19,0.5,2
2022-12-20,-1.0,1
2022-12-22,0.0,1
2022-12-26,1.0,1
2022-12-27,1.0,1
2022-12-28,1.0,1
2022-12-30,1.0,1
2023-01-03,1.0,1
2023-01-11,-0.5,2
2023-01-12,0.0,2
2023-01-13,-1.0,1
2023-01-17,-0.75,4
2023-01-21,1.0,1
2023-01-22,-0.68,25
2023-01-23,-0.4,5
2023-01-24,0.0,1
2023-01-25,0.0,3
2023-01-26,0.0,2
2023-01-27,-0.5,2
2023-01-29,0.0,2
2023-01-30,0.4444444444444444,18
2023-01-31,1.0,3
2023-02-01,1.0,3
2023-02-02,1.0,2
2023-02-05,0.75,4
2023-02-06,1.0,1
2023-02-07,1.0,2
2023-02-09,0.75,4
2023-02-11,0.0,1
2023-02-13,0.5,2
2023-02-14,0.0,1
2023-02-16,1.0,1
2023-02-17,0.0,1
2023-02-20,1.0,1
2023-02-21,1.0,1
2023-02-22,1.0,3
2023-02-23,0.0,1
2023-02-24,1.0,2
2023-02-25,1.0,1
2023-02-28,1.0,2
2023-03-01,1.0,1
2023-03-06,0.0,1
2023-03-07,0.625,8
2023-03-08,0.8333333333333334,6
2023-03-09,0.0,2
2023-03-11,-1.0,1
2023-03-13,1.0,2
2023-03-17,0.5,2
2023-03-18,1.0,1
2023-03-20,0.5,2
2023-03-21,1.0,1
2023-03-26,0.0,1
2023-03-27,1.0,1
2023-03-28,1.0,1
2023-03-30,1.0,1
2023-04-01,-1.0,1
2023-04-02,0.0,1
2023-04-04,1.0,1
2023-04-05,-1.0,1
2023-04-11,1.0,1
2023-04-12,0.5,2
2023-04-13,0.0,2
2023-04-15,-1.0,2
2023-04-16,0.5,2
2023-04-17,0.0,2
2023-04-18,0.0,2
2023-04-23,1.0,1
2023-04-24,0.5789473684210527,19
2023-04-25,1.0,1
2023-04-26,-1.0,1
2023-04-27,0.0,1
2023-04-28,1.0,1
2023-04-30,1.0,1
2023-05-02,0.0,1
2023-05-03,0.0,1
2023-05-07,1.0,1
2023-05-08,0.0,3
2023-05-15,1.0,1
2023-05-22,0.6666666666666666,3
2023-05-24,1.0,1
2023-05-25,1.0,1
2023-05-29,1.0,1
2023-06-04,-0.6,10
2023-06-05,-1.0,3
2023-06-06,-1.0,1
2023-06-08,1.0,2
2023-06-11,0.5,2
2023-06-15,-1.0,3
2023-06-17,1.0,1
2023-06-18,-0.5,4
2023-06-19,1.0,4
2023-06-20,1.0,5
2023-06-22,1.0,1
2023-06-23,1.0,1
2023-06-25,0.6666666666666666,3
2023-06-26,1.0,1
2023-06-28,0.0,1
2023-06-29,1.0,2
2023-07-05,-0.5,2
2023-07-06,0.0,1
2023-07-10,1.0,1
2023-07-13,1.0,2
2023-07-14,1.0,1
2023-07-17,1.0,1
2023-07-18,1.0,1
2023-07-20,1.0,2
2023-07-21,0.75,4
2023-07-23,-0.08333333333333333,12
2023-07-24,-0.28,25
2023-07-25,0.7142857142857143,7
2023-07-26,0.0,1
2023-07-27,1.0,2
2023-07-29,0.5,2
2023-07-30,1.0,1
2023-08-01,0.0,2
2023-08-02,-0.5,2
2023-08-03,1.0,1
2023-08-05,1.0,1
2023-08-06,0.0,1
2023-08-07,1.0,1
2023-08-09,1.0,1
2023-08-14,1.0,2
2023-08-16,1.0,1
2023-08-17,-1.0,1
2023-08-19,1.0,1
2023-08-20,0.0,1
2023-08-22,0.0,2
2023-08-27,0.0,2
2023-08-31,-1.0,1
2023-09-04,-0.6666666666666666,3
2023-09-05,1.0,1
2023-09-06,0.5,2
2023-09-07,1.0,1
2023-09-11,-0.5,2
2023-09-12,1.0,1
2023-09-15,0.0,1
2023-09-17,1.0,1
2023-09-24,0.6666666666666666,6
2023-09-25,0.6666666666666666,3
2023-09-27,0.0,2
2023-10-01,1.0,1
2023-10-03,1.0,9
2023-10-05,1.0,2
2023-10-07,1.0,1
2023-10-08,-1.0,1
2023-10-11,-0.5,2
2023-10-12,0.0,1
2023-10-15,1.0,2
2023-10-16,1.0,1
2023-10-17,1.0,1
2023-10-19,0.0,1
2023-10-22,0.0,1
2023-10-23,0.7,20
2023-10-24,1.0,5
2023-10-25,1.0,1
2023-10-26,1.0,3
2023-10-29,1.0,1
2023-10-31,1.0,3
2023-11-04,0.0,1
2023-11-05,1.0,1
2023-11-06,1.0,1
2023-11-07,0.0,2
2023-11-08,1.0,1
2023-11-12,1.0,1
2023-11-13,0.0,1
2023-11-15,1.0,3
2023-11-21,1.0,1
2023-11-26,1.0,1
2023-11-28,1.0,1
2023-11-30,0.0,4
2023-12-03,-0.6538461538461539,26
2023-12-04,0.0,3
2023-12-05,1.0,1
2023-12-06,1.0,3
2023-12-07,-0.15384615384615385,13
2023-12-08,0.0,1
2023-12-11,0.0,1
2023-12-12,0.0,2
2023-12-13,1.0,1
2023-12-17,1.0,1
2023-12-19,1.0,1
2023-12-20,1.0,1
2023-12-21,-0.5,4
2023-12-25,1.0,1
2023-12-26,1.0,1
2023-12-27,1.0,1
2023-12-29,1.0,1
2023-12-30,1.0,1
2024-01-04,1.0,1
2024-01-05,1.0,1
2024-01-07,1.0,2
2024-01-11,1.0,2
2024-01-16,1.0,1
2024-01-17,-0.75,4
2024-01-18,0.25,4
2024-01-21,1.0,1
2024-01-22,1.0,1
2024-01-23,1.0,5
2024-01-26,0.5,2
2024-01-29,1.0,5
2024-01-30,1.0,1
2024-01-31,1.0,1
2024-02-01,1.0,10
2024-02-02,0.75,4
2024-02-04,0.5,2
2024-02-05,0.72,25
2024-02-06,1.0,2
2024-02-08,0.6666666666666666,3
2024-02-10,1.0,1
2024-02-11,1.0,1
2024-02-12,0.0,5
2024-02-13,1.0,1
2024-02-16,0.0,1
2024-02-19,1.0,1
2024-02-20,1.0,2
2024-02-22,-0.5,4
2024-02-25,1.0,1
2024-02-26,-1.0,1
2024-02-28,1.0,2
2024-02-29,-1.0,2
2024-03-03,-0.625,8
2024-03-05,1.0,2
2024-03-06,0.0,4
2024-03-08,1.0,1
2024-03-11,1.0,1
2024-03-12,1.0,5
2024-03-13,0.0,2
2024-03-15,-1.0,1
2024-03-18,1.0,1
2024-03-19,1.0,1
2024-03-20,1.0,1
2024-03-24,1.0,2
2024-03-25,0.3333333333333333,3
2024-03-26,1.0,1
2024-03-27,0.8,5
2024-03-30,1.0,1
2024-04-02,0.2857142857142857,14
2024-04-03,0.9,10
2024-04-04,1.0,3
2024-04-08,1.0,1
2024-04-09,0.0,2
2024-04-11,1.0,1
2024-04-13,1.0,1
2024-04-14,1.0,1
2024-04-15,1.0,1
2024-04-16,1.0,1
2024-04-17,1.0,3
2024-04-18,-0.5,2
2024-04-21,1.0,3
2024-04-22,0.8,20
2024-04-23,0.5,6
2024-04-24,0.3333333333333333,3
2024-04-25,-0.3333333333333333,3
2024-04-26,1.0,1
2024-04-27,1.0,2
2024-04-28,0.75,4
2024-04-29,1.0,2
2024-04-30,1.0,1
2024-05-01,0.0,2
2024-05-02,1.0,2
2024-05-05,1.0,1
2024-05-06,1.0,1
2024-05-07,1.0,2
2024-05-08,1.0,1
2024-05-09,0.3333333333333333,3
2024-05-14,1.0,2
2024-05-15,1.0,3
2024-05-17,-1.0,1
2024-05-20,-1.0,2
2024-05-21,1.0,1
2024-05-22,1.0,1
2024-05-27,1.0,1
2024-05-28,0.25,4
2024-05-29,1.0,1
2024-05-30,0.0,2
2024-06-02,0.7368421052631579,19
2024-06-03,1.0,3
2024-06-05,1.0,1
2024-06-06,1.0,1
2024-06-07,0.0,1
2024-06-10,0.6666666666666666,3
2024-06-11,0.8,5
2024-06-12,0.3333333333333333,3
2024-06-13,-1.0,1
2024-06-14,1.0,1
2024-06-17,0.0,2
2024-06-18,1.0,2
2024-06-19,1.0,2
2024-06-20,1.0,3
2024-06-21,0.0,2
2024-06-24,1.0,1
2024-06-25,1.0,1
2024-06-26,0.6666666666666666,3
2024-06-27,1.0,2
2024-06-28,1.0,2
2024-06-29,1.0,1
2024-07-01,1.0,2
2024-07-02,1.0,1
2024-07-04,1.0,1
2024-07-07,1.0,1
2024-07-08,0.5,2
2024-07-09,-0.14285714285714285,7
2024-07-10,0.0,2
2024-07-11,0.25,4
2024-07-12,1.0,1
2024-07-13,1.0,1
2024-07-14,1.0,2
2024-07-15,1.0,2
2024-07-16,1.0,1
2024-07-17,0.5,4
2024-07-18,0.0,2
2024-07-21,1.0,3
2024-07-22,0.631578947368421,19
2024-07-23,0.9,10
2024-07-24,0.75,4
2024-07-25,1.0,2
2024-07-26,1.0,1
2024-07-27,0.0,1
2024-07-28,0.5,2
2024-07-30,1.0,2
2024-08-01,0.0,1
2024-08-04,1.0,1
2024-08-06,1.0,1
2024-08-07,0.0,2
2024-08-08,0.0,1
2024-08-10,1.0,1
2024-08-11,1.0,1
2024-08-12,1.0,1
2024-08-13,1.0,3
2024-08-15,1.0,2
2024-08-18,1.0,1
2024-08-19,1.0,2
2024-08-21,1.0,1
2024-08-22,-1.0,1
2024-08-23,-1.0,1
2024-08-26,1.0,1
2024-08-27,1.0,1
2024-08-28,0.0,2
2024-09-02,1.0,1
2024-09-03,1.0,1
2024-09-05,0.0,3
2024-09-08,0.0,1
2024-09-11,1.0,2
2024-09-12,0.5,2
2024-09-15,0.0,1
2024-09-17,1.0,2
2024-09-18,0.4,5
2024-09-19,1.0,2
2024-09-20,1.0,1
2024-09-22,1.0,1
2024-09-23,1.0,5
2024-09-24,1.0,1
2024-09-25,-1.0,1
2024-09-26,0.0,1
2024-09-28,-1.0,1
2024-09-30,1.0,1
2024-10-02,1.0,2
2024-10-03,0.5,2
2024-10-05,1.0,1
2024-10-06,1.0,3
2024-10-09,0.5,2
2024-10-10,1.0,1
2024-10-14,0.25,4
2024-10-15,0.5,2
2024-10-19,0.0,1
2024-10-21,1.0,1
2024-10-23,1.0,1
2024-10-24,1.0,1
2024-10-28,1.0,1
2024-10-29,1.0,2
2024-11-05,1.0,1
2024-11-06,1.0,1
2024-11-08,1.0,1
2024-11-10,0.6666666666666666,3
2024-11-11,0.0,3
2024-11-12,0.6,30
2024-11-13,1.0,3
2024-11-14,0.5,2
2024-11-15,1.0,1
2024-11-18,1.0,1
2024-11-19,0.0,2
2024-11-20,1.0,1
2024-11-21,1.0,1
2024-11-22,1.0,1
2024-11-25,0.75,4
2024-11-26,1.0,1
2024-11-27,0.0,2
2024-11-28,1.0,1
2024-12-09,0.0,3
2024-12-11,1.0,2
2024-12-14,1.0,1
2024-12-17,0.6666666666666666,3
2024-12-20,1.0,1
2024-12-22,0.5,2
2024-12-25,1.0,1
2025-01-01,0.5,2
2025-01-03,1.0,1
2025-01-05,1.0,1
2025-01-06,0.0,1
2025-01-07,1.0,3
2025-01-12,1.0,1
2025-01-13,0.0,3
2025-01-14,1.0,3
2025-01-16,1.0,1
2025-01-19,1.0,1
2025-01-20,1.0,2
2025-01-21,1.0,2
2025-01-25,1.0,1
2025-01-26,1.0,2
2025-01-27,0.6666666666666666,3
2025-01-28,1.0,3
2025-01-29,1.0,2
2025-01-30,0.75,4
2025-02-02,0.75,4
2025-02-03,0.7222222222222222,18
2025-02-04,1.0,5
2025-02-05,1.0,4
2025-02-06,0.75,4
2025-02-08,1.0,1
2025-02-09,1.0,2
2025-02-10,1.0,3
2025-02-11,0.5,2
2025-02-13,0.5,2
2025-02-14,1.0,1
2025-02-16,1.0,1
2025-02-19,1.0,2
2025-02-25,0.0,1
2025-02-28,1.0,1
2025-03-05,0.0,1
2025-03-11,0.5714285714285714,7
2025-03-12,1.0,1
2025-03-13,0.0,1
2025-03-14,1.0,2
2025-03-15,1.0,1
2025-03-16,1.0,1
2025-03-23,1.0,1
2025-03-24,1.0,1
2025-03-26,0.5,2
2025-03-27,0.0,2
2025-03-30,1.0,1
2025-03-31,1.0,3
2025-04-01,0.3333333333333333,3
2025-04-02,1.0,2
2025-04-03,1.0,1
2025-04-04,1.0,1
2025-04-05,-1.0,1
2025-04-06,-1.0,1
2025-04-07,0.0,1
2025-04-10,1.0,3
2025-04-11,-1.0,1
2025-04-13,0.5,2
2025-04-14,-0.3333333333333333,3
2025-04-15,-0.6,10
2025-04-16,0.3333333333333333,3
2025-04-17,-1.0,1
2025-04-20,-1.0,1
2025-04-21,0.0,1
2025-04-22,1.0,1
2025-04-23,1.0,3
2025-04-24,0.2,5
2025-04-27,0.875,8
2025-04-28,0.05555555555555555,18
2025-04-29,0.75,8
2025-04-30,0.4,5
2025-05-01,1.0,8
2025-05-02,0.75,4
2025-05-06,0.5,2
2025-05-08,0.0,1
2025-05-12,1.0,1
2025-05-13,0.0,1
2025-05-14,1.0,2
2025-05-15,-1.0,1
2025-05-19,1.0,2
2025-05-20,1.0,1
2025-05-27,1.0,1
2025-05-28,1.0,2
2025-05-30,1.0,1
2025-06-01,1.0,1
2025-06-03,0.75,4
2025-06-04,0.5,4
2025-06-05,0.5,2
2025-06-08,0.0,1
2025-06-09,0.0,1
2025-06-10,0.0,1
2025-06-12,0.0,1
2025-06-15,1.0,1
2025-06-16,0.6,5
2025-06-18,0.0,2
2025-06-19,-1.0,1
2025-06-22,0.0,2
2025-06-23,1.0,2
2025-06-24,0.6666666666666666,3
2025-06-25,0.0,1
2025-06-26,1.0,2
2025-06-28,1.0,1
2025-06-29,1.0,1
2025-07-01,0.5,4
2025-07-03,1.0,1
2025-07-07,0.6666666666666666,3
2025-07-08,1.0,1
2025-07-10,0.25,4
2025-07-11,0.0,1
2025-07-13,1.0,1
2025-07-15,0.0,1
2025-07-17,1.0,1
2025-07-23,0.6,5
2025-07-27,0.5,2
2025-07-28,-0.41379310344827586,29
2025-07-29,-0.25,4
2025-07-30,0.0,2
2025-08-02,1.0,1
2025-08-03,0.8888888888888888,9
2025-08-04,1.0,1
2025-08-05,-1.0,1
2025-08-06,1.0,1
2025-08-11,0.25,4
2025-08-12,0.5,2
2025-08-15,1.0,1
2025-08-17,0.3333333333333333,3
2025-08-18,0.0,2
2025-08-19,0.6666666666666666,3
2025-08-23,0.0,2
2025-08-24,0.75,4
2025-08-25,1.0,2
2025-08-26,1.0,2
2025-08-28,0.0,1
2025-09-02,0.25,4
2025-09-05,1.0,1
2025-09-10,1.0,1
2025-09-11,1.0,2
2025-09-13,1.0,1
2025-09-14,1.0,1
2025-09-16,0.5,2
2025-09-17,1.0,1
2025-09-19,1.0,1
2025-09-21,1.0,1
2025-09-23,0.0,1
2025-09-24,0.2857142857142857,7
2025-09-25,0.5,2
2025-09-28,1.0,1
2025-09-29,-0.375,24
2025-09-30,0.25,4
2025-10-01,-1.0,1
2025-10-06,1.0,3
2025-10-07,1.0,1
2025-10-08,0.0,1
2025-10-10,1.0,1
2025-10-12,1.0,1
2025-10-13,1.0,3
2025-10-14,1.0,2
2025-10-15,0.5,2
2025-10-16,1.0,1
