news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
https://www.youtube.com/watch?v=PgsvZUX6BRU,https://cdn.snapi.dev/images/v1/w/6/w/copper8-2099584.jpg,"Look to defense, energy, and natural resources for defensive plays, says Michael Cuggino","Michael Cuggino, portfolio manager of the Permanent Portfolio Family of Funds, joins 'The Exchange' to discuss geopolitical risk, growing investor appetite for defensive stocks, divisiveness over the Congressional budget impacting defense spending, and expectations for an ongoing rise in energy prices.",CNBC Television,"Wed, 11 Oct 2023 15:34:52 -0400",[],Positive,Video,"['FCX', 'LMT']"
https://www.barrons.com/articles/israel-hamas-defense-stocks-d86fe57b,https://cdn.snapi.dev/images/v1/b/q/m/aero3-2099148.jpg,Israel-Hamas War to Change Sentiment on Defense Stocks,"Wall Street analysts generally feel the direct impact of the conflict on defense stocks will be small, but will improve the way investors view the sector.",Barrons,"Wed, 11 Oct 2023 11:21:00 -0400",['paywall'],Positive,Article,"['BA', 'GD', 'LHX', 'LMT', 'NOC', 'RTX', 'HII']"
https://www.forbes.com/sites/dereksaul/2023/10/11/us-defense-stocks-surge-nearly-30-billion-after-hamas-attack-dont-count-on-it-lasting-analysts-say/,https://cdn.snapi.dev/images/v1/n/0/8/us-defense-stocks-surge-nearly-2099001.jpg,"U.S. Defense Stocks Surge Nearly $30 Billion After Hamas Attack—Don't Count On It Lasting, Analysts Say","“History shows” war stocks' rally immediately after geopolitical shocks generally fall flat, according to Bernstein analysts.",Forbes,"Wed, 11 Oct 2023 10:45:59 -0400",['paylimitwall'],Neutral,Article,"['GD', 'LHX', 'LMT', 'NOC', 'RTX', 'ITA']"
https://www.zacks.com/stock/news/2164337/u-s-defense-stocks-to-gain-as-israel-hamas-conflict-escalates,https://cdn.snapi.dev/images/v1/w/j/y/aero2-2098970.jpg,U.S. Defense Stocks to Gain as Israel-Hamas Conflict Escalates,"The unprecedented assault by Hamas and the retaliatory strikes from Israel are poised to be beneficial for U.S. defense stocks like LMT, RTX, BA and LHX.",Zacks Investment Research,"Wed, 11 Oct 2023 10:32:20 -0400",[],Positive,Article,"['BA', 'LHX', 'LMT', 'RTX']"
https://www.fool.com/investing/2023/10/11/whats-gone-wrong-with-defense-stocks-in-2023-and-w/,https://cdn.snapi.dev/images/v1/l/s/g/aero15-2098711.jpg,What's Gone Wrong With Defense Stocks in 2023 (and Why They Could Be Buys Now),Supply chain issues and material shortages have extended longer than most expected this year. Orders and backlog growth remain strong.,The Motley Fool,"Wed, 11 Oct 2023 08:50:00 -0400",[],Positive,Article,"['BA', 'GD', 'LMT', 'RTX', 'GE']"
https://www.fool.com/investing/2023/10/11/americas-plans-for-an-iss-replacement-are-in-peril/,https://cdn.snapi.dev/images/v1/j/a/f/aero13-2098354.jpg,America's Plans for an ISS Replacement Are in Peril,"The International Space Station will be shut down in early 2031. Over the past week, two leading candidates to replace the ISS are dropping out of the competition.",The Motley Fool,"Wed, 11 Oct 2023 07:07:00 -0400",[],Negative,Article,"['BA', 'LMT', 'NOC']"
https://seekingalpha.com/article/4640050-best-high-yield-dividend-stocks-from-4-factor-strategy,https://cdn.snapi.dev/images/v1/h/i/z/computer-electronic14-2097927.jpg,Best High Yield Dividend Stocks - From The 4 Factor Strategy,"The 4 factor high yield strategy aims to automate the stock selection process, and offer a blend of the simplicity of ETFs with exposure to individual stocks. Thus far the strategy has generated promising results, with 60% to 80% success rates when measured against SPY and SCHD. The strategy has generated 5 unique 20 stock portfolios, each with a starting dividend yield in excess of 4%.",Seeking Alpha,"Tue, 10 Oct 2023 17:21:46 -0400","['dividend', 'paylimitwall']",Positive,Article,"['BBY', 'BLK', 'CNS', 'CQP', 'CVX', 'DRI', 'HD', 'LMT', 'MPLX', 'MSM', 'OKE', 'PAYX', 'PM', 'PNC', 'PSX', 'PXD', 'SCHD', 'SPY', 'SQM', 'TROW', 'TXN', 'UPS']"
https://seekingalpha.com/article/4640031-lockheed-martin-remains-buy-amidst-global-tension,https://cdn.snapi.dev/images/v1/5/u/k/aero6-2097605.jpg,Lockheed Martin Remains A Buy Amidst Global Tension,"Aerospace stocks surged following the unrest in Israel. Lockheed Martin earnings are still somewhat pressured, but growth will return earlier than expected. A stock price valuation shows sustained growth opportunities ahead.",Seeking Alpha,"Tue, 10 Oct 2023 15:29:44 -0400",['paylimitwall'],Positive,Article,['LMT']
https://www.zacks.com/stock/news/2163577/lockheed-lmt-wins-deal-to-support-unmanned-undersea-vehicle,https://cdn.snapi.dev/images/v1/a/v/0/aero4-2097136.jpg,Lockheed (LMT) Wins Deal to Support Unmanned Undersea Vehicle,Lockheed (LMT) is set to offer engineering support for Extra Large Unmanned Undersea Vehicle.,Zacks Investment Research,"Tue, 10 Oct 2023 11:16:38 -0400",[],Positive,Article,['LMT']
https://www.zacks.com/stock/news/2163480/lockheed-martin-lmt-expected-to-beat-earnings-estimates-what-to-know-ahead-of-q3-release,https://cdn.snapi.dev/images/v1/r/t/z/aero3-2097128.jpg,Lockheed Martin (LMT) Expected to Beat Earnings Estimates: What to Know Ahead of Q3 Release,Lockheed (LMT) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,Zacks Investment Research,"Tue, 10 Oct 2023 11:16:25 -0400",[],Positive,Article,['LMT']
https://www.youtube.com/watch?v=28RALUe4tNs,https://cdn.snapi.dev/images/v1/x/s/s/aero5-2097066.jpg,Defense stocks surge amid Israel-Hamas conflict,"Shares of companies in the defense sector have surged amidst the continued conflict in the Middle East, adding almost $20 billion in market cap. Notable gains include Northrop Grumman (NOC) which has risen by over 8% in five days and Lockheed Martin (LMT) which is up 9% in the same time.",Yahoo Finance,"Tue, 10 Oct 2023 10:37:52 -0400",[],Positive,Video,"['BA', 'LMT', 'NOC', 'RTX']"
https://www.zacks.com/stock/news/2163314/strength-seen-in-lockheed-lmt-can-its-8-9-jump-turn-into-more-strength,https://cdn.snapi.dev/images/v1/j/x/x/aero15-2097031.jpg,Strength Seen in Lockheed (LMT): Can Its 8.9% Jump Turn into More Strength?,Lockheed (LMT) saw its shares surge in the last session with trading volume being higher than average. The latest trend in earnings estimate revisions could translate into further price increase in the near term.,Zacks Investment Research,"Tue, 10 Oct 2023 10:31:29 -0400",[],Positive,Article,['LMT']
https://www.prnewswire.com/news-releases/lockheed-martin-announces-third-quarter-2023-earnings-results-webcast-301950876.html,https://cdn.snapi.dev/images/v1/t/m/conf3-2096837.jpg,Lockheed Martin Announces Third Quarter 2023 Earnings Results Webcast,"BETHESDA, Md. , Oct. 10, 2023 /PRNewswire/ -- Lockheed Martin (NYSE: LMT) will webcast live its third quarter 2023 earnings results conference call (listen-only mode) on Tuesday, Oct.17, 2023 at 11 a.m.",PRNewsWire,"Tue, 10 Oct 2023 09:00:00 -0400","['earnings', 'Conference']",Neutral,Article,['LMT']
https://stockmarkettoday.com/featured/3-defense-stocks-for-your-october-2023-watchlist-2023-10-10,https://cdn.snapi.dev/images/v1/s/c/r/aero9-2096719.jpg,3 Defense Stocks For Your October 2023 Watchlist,Defense stocks to watch in the stock market today.,Stockmarketcom,"Tue, 10 Oct 2023 08:41:18 -0400",[],Neutral,Article,"['GD', 'RTX', 'LMT']"
https://finbold.com/2-rallying-defense-stocks-amid-israel-hamas-conflict/?utm_source=snapi,https://cdn.snapi.dev/images/v1/y/4/p/software25-2096413.jpg,2 rallying defense stocks amid Israel-Hamas conflict,"While the long-standing animosities in the Middle East have escalated this weekend with a large-scale Hamas-led terrorist attack on Israel, it is no surprise that defense and military-related stocks are in high demand, and even the United States congressional leaders have not been immune.",Finbold,"Tue, 10 Oct 2023 06:34:55 -0400",[],Positive,Article,"['CRWD', 'LMT']"
https://www.barrons.com/articles/defense-stocks-higher-middle-east-d78064b,https://cdn.snapi.dev/images/v1/j/x/i/aero6-2096284.jpg,"Lockheed Martin, Other Defense Stocks Tick Higher Amid Middle East Violence","Lockheed Martin, General Dynamics and L3Harris rose further in early Tuesday trading after a jump on Monday.",Barrons,"Tue, 10 Oct 2023 06:26:00 -0400",['paywall'],Positive,Article,"['BA', 'GD', 'LHX', 'LMT', 'NOC', 'RTX']"
https://www.cnbc.com/2023/10/10/japan-south-korea-defense-stocks-up-after-hamas-attack-airline-stocks-slide.html,https://cdn.snapi.dev/images/v1/u/j/m/aero5-2096142.jpg,"Japan and South Korea defense stocks jump after Hamas attack, aviation stocks slide",Japan and South Korea returned to trade today after a public holiday on Monday.,CNBC,"Tue, 10 Oct 2023 03:23:49 -0400",[],Negative,Article,"['BA', 'GD', 'LHX', 'LMT', 'NOC', 'RTX']"
https://www.wsj.com/articles/global-stocks-markets-dow-news-10-09-2023-60aacfcd,https://cdn.snapi.dev/images/v1/p/k/w/aero7-2095808.jpg,"Oil Prices, Defense Stocks Rise as Israel-Hamas Conflict Rattles Markets","Havens such as gold and global bonds jump, while airline stocks slide.",WSJ,"Mon, 09 Oct 2023 16:43:00 -0400","['oil', 'paywall']",Neutral,Article,"['BA', 'BNO', 'DBO', 'GD', 'GUSH', 'IEO', 'ITA', 'LHX', 'LMT', 'NOC', 'OIH', 'OIL', 'PXJ', 'RTX', 'UCO', 'USO', 'XLE', 'XOP']"
https://www.zacks.com/commentary/2162813/war-wall-st-3-things-you-need-to-know,https://cdn.snapi.dev/images/v1/x/y/v/aero3-2095527.jpg,War & Wall St.: 3 Things you Need to Know,"The recent large-scale attack by a Palestinian militant group on Israel is causing market volatility. Amidst the emotional impact of such events, investors are reminded to separate their emotions from investment decisions.",Zacks Investment Research,"Mon, 09 Oct 2023 13:32:23 -0400",[],Positive,Article,"['BA', 'GD', 'LMT', 'OXY', 'PLTR', 'UNG', 'USO', 'VTLE', 'XOM']"
https://www.zacks.com/stock/news/2162781/lockheed-lmt-rewards-shareholders-with-a-5-dividend-hike,https://cdn.snapi.dev/images/v1/l/a/d/aero1-2095456.jpg,Lockheed (LMT) Rewards Shareholders With a 5% Dividend Hike,"Lockheed (LMT) increases quarterly dividend to $3.15 per share, reflecting a rise of 5% from the previous payout.",Zacks Investment Research,"Mon, 09 Oct 2023 12:46:33 -0400",['dividend'],Positive,Article,['LMT']
https://www.youtube.com/watch?v=2t6FXs51r7Y,https://cdn.snapi.dev/images/v1/k/t/d/aero4-2095477.jpg,"Defense stocks, oil prices rising on Israel-Hamas conflict, aftermath","Defense stocks, such as major military contractors Lockheed Martin (LMT) and RTX Corporation (RTX), are starting the week off in the green as markets compose themselves after the deadly Hamas attacks on Israel. Yahoo Finance's Jared Blikre outlines how markets are reacting to the geopolitical conflict, noting the jump in oil prices from last week as energy stocks lead in sector gains.",Yahoo Finance,"Mon, 09 Oct 2023 12:42:29 -0400",['oil'],Positive,Video,"['XLE', 'XLI', 'BA', 'GD', 'GE', 'LHX', 'LMT', 'NOC', 'RTX']"
https://markets.businessinsider.com/news/stocks/defense-stocks-war-israel-hamas-middle-east-conflict-gaza-rockets-2023-10,https://cdn.snapi.dev/images/v1/k/v/m/aero15-2095401.jpg,Defense stocks jump as war rages between Israel and Hamas,"Defense sector stocks rose Monday, after war broke out between Israel and Hamas this weekend. Northrop Grumman led the sector, with General Dynamics, Lockheed Martin, and RTX also surging.",Business Insider,"Mon, 09 Oct 2023 12:04:36 -0400",['paylimitwall'],Positive,Article,"['GD', 'LMT', 'NOC', 'RTX']"
https://www.marketwatch.com/story/surging-aerospace-and-defense-stocks-lift-these-etfs-as-investors-monitor-israel-hamas-war-e2ffa10a,https://cdn.snapi.dev/images/v1/2/o/m/aero14-2095363.jpg,Surging aerospace and defense stocks lift these ETFs as investors monitor Israel-Hamas war,"Exchange-traded funds that buy aerospace and defense stocks were surging on Monday, after war erupted over the weekend between Israel and Hamas.",Market Watch,"Mon, 09 Oct 2023 11:49:00 -0400",['paylimitwall'],Positive,Article,"['ITA', 'BA', 'GD', 'LMT', 'PPA', 'RTX', 'TXT', 'XAR']"
https://www.foxbusiness.com/markets/israel-war-lockheed-martin-northrup-grumman-defense-stocks,https://cdn.snapi.dev/images/v1/a/k/u/aero10-2095238.jpg,"Israel war boosts Lockheed Martin, Northrop Grumman, other defense stocks","Northrop Grumman, Lockheed Martin and other defense stocks rose on speculation the attack on Israel by Hamas terrorists that left thousands dead will boost demand for weapons.",Fox Business,"Mon, 09 Oct 2023 11:16:06 -0400",[],Positive,Article,"['LMT', 'BA', 'GD', 'NOC']"
https://www.investors.com/news/israel-punches-back-after-hamas-attack-missile-strikes-define-conflict-u-s-response-underway/,https://cdn.snapi.dev/images/v1/e/w/y/aero12-2095321.jpg,"Israel Punches Back After Hamas Attack; Missile Strikes Define Conflict, U.S. Response Underway.","Israel, U.S. prepare counteroffensive following Hamas terrorist attack. Defense stocks spike on mobilization efforts.",Investors Business Daily,"Mon, 09 Oct 2023 11:03:17 -0400",[],Positive,Article,"['BA', 'GD', 'LMT', 'NOC', 'RTX']"
https://www.forbes.com/sites/dereksaul/2023/10/09/lockheed-martin-northrop-grumman-stocks-notch-best-days-in-years-amid-israel-hamas-conflict/,https://cdn.snapi.dev/images/v1/k/b/b/lockheed-martin-northrop-grumm-2095110.jpg,"Lockheed Martin, Northrop Grumman Stocks Notch Best Days In Years Amid Israel-Hamas Conflict",The defense giants tallied larger single-day gains than they did immediately after Russia's invasion of Ukraine last year.,Forbes,"Mon, 09 Oct 2023 10:15:04 -0400",['paylimitwall'],Positive,Article,"['LMT', 'NOC']"
https://www.investors.com/news/middle-east-war-hammers-israel-based-stocks-but-lifts-defense-oil-names-rally/,https://cdn.snapi.dev/images/v1/n/y/e/oil10-2095062.jpg,"Middle East War Hammers Israel-Based Stocks But Lifts Defense, Oil Names","Israel stocks, regardless of industry, sank Monday following the terrorist attack on Israel carried out by Hamas Saturday.",Investors Business Daily,"Mon, 09 Oct 2023 09:22:06 -0400",['oil'],Positive,Article,"['CVX', 'GD', 'LMT', 'NOC', 'XOM']"
https://www.barrons.com/articles/israel-hamas-conflict-defense-stocks-f846d54e,https://cdn.snapi.dev/images/v1/v/j/f/aero2-2094784.jpg,Israel-Hamas Conflict Jolts Defense Stocks,Hamas militants launched an assault on Israel on Saturday. Israel declared war on Hamas and launched retaliatory strikes.,Barrons,"Mon, 09 Oct 2023 07:48:00 -0400",['paywall'],Positive,Article,"['BWXT', 'GD', 'HII', 'KTOS', 'LHX', 'LMT', 'NOC', 'RTX']"
https://www.proactiveinvestors.com/companies/news/1029108?SNAPI,https://cdn.snapi.dev/images/v1/j/u/o/aero15-2094748.jpg,Lockheed stock rises as defense contractors stand to benefit from Israel conflict.,"Lockheed Martin (NYSE:LMT) shares rose close to 4% in Monday pre-market trading as defense contractors were expected to benefit from the attacks on Israel over the weekend. RTX, formerly known as Raytheon Technologies Corp (NYSE:RTX), gained 3%.",Proactive Investors,"Mon, 09 Oct 2023 07:17:58 -0400",[],Positive,Article,['LMT']
https://www.marketwatch.com/story/shares-in-weapons-makers-lockheed-martin-rtx-surge-following-surprise-attack-on-israel-and-other-stocks-on-the-move-e2f2d866,https://cdn.snapi.dev/images/v1/w/d/x/aero13-2094633.jpg,"Shares in weapons makers Lockheed Martin, RTX surge following surprise attack on Israel and other stocks on the move","Defense contractors including RTX RTX, +0.56% and Lockheed Martin LMT, +0.85% saw share price gains of 5% after the surprise attack on Israel by Hamas militant on Saturday.",Market Watch,"Mon, 09 Oct 2023 05:57:00 -0400",['paylimitwall'],Positive,Article,"['LMT', 'RTX']"
https://invezz.com/news/2023/10/09/military-industrial-complex-stocks-rtx-lmt-gd-cheer-new-war-in-israel/?utm_source=snapi,https://cdn.snapi.dev/images/v1/w/r/7/aero12-2094609.jpg,"Military Industrial Complex stocks (RTX, LMT, GD) cheer new war in Israel","Raytheon (NYSE: RTX), Lockheed Martin (NYSE: LMT), and General Dynamics (NYSE: GD) stock prices popped in the pre-market session as investors reacted to the ongoing war in Israel. The three big defense contractors, part of the millitary industrial complex, jumped by more than 4% on Monday.",Invezz,"Mon, 09 Oct 2023 04:00:00 -0400",[],Positive,Article,"['RTX', 'GD', 'LMT']"
https://www.marketwatch.com/story/lockheed-martin-raises-dividend-approves-6-billion-additional-share-buyback-da675580,https://cdn.snapi.dev/images/v1/k/q/j/aero7-2093918.jpg,"Lockheed Martin raises dividend, approves $6 billion additional share buyback","Lockheed Martin Corp. LMT, +0.85% said late Friday that its board has authorized a dividend increase to $3.15 a share, from $3 a share, with the dividend payable Dec. 29 to shareholders of record as of Dec. 1. That marks the 21st straight year of dividend increases for the company, it said.",Market Watch,"Fri, 06 Oct 2023 17:28:00 -0400","['dividend', 'paylimitwall']",Positive,Article,['LMT']
https://www.prnewswire.com/news-releases/lockheed-martin-declares-fourth-quarter-2023-dividend-301949959.html,https://cdn.snapi.dev/images/v1/s/7/press5-2093904.jpg,Lockheed Martin Declares Fourth Quarter 2023 Dividend,"BETHESDA, Md. , Oct. 6, 2023 /PRNewswire/ -- The Lockheed Martin Corporation (NYSE: LMT) board of directors has authorized a fourth quarter 2023 dividend of $3.15 per share.",PRNewsWire,"Fri, 06 Oct 2023 17:04:00 -0400","['dividend', 'PressRelease']",Neutral,Article,['LMT']
https://investorplace.com/2023/10/3-defense-stocks-gearing-up-for-a-strong-fourth-quarter/,https://cdn.snapi.dev/images/v1/j/n/3/aero11-2091807.jpg,3 Defense Stocks Gearing Up for a Strong Fourth Quarter,"Dipping into the world of defense stocks to buy unveils a bastion of robust, long-term opportunities for investors. U.S. defense contractors are renowned for their stability.",InvestorPlace,"Thu, 05 Oct 2023 11:47:08 -0400",[],Positive,Article,"['AVAV', 'LMT', 'NOC']"
https://www.zacks.com/stock/news/2160652/lockheed-lmt-wins-746m-deal-to-support-f-35-jet-program,https://cdn.snapi.dev/images/v1/i/h/q/aero10-2091366.jpg,Lockheed (LMT) Wins $746M Deal to Support F-35 Jet Program,"Lockheed (LMT) is set to provide program management, non-recurring unique requirements and training in support of integration efforts in the F-35 Joint Strike Fighter program.",Zacks Investment Research,"Thu, 05 Oct 2023 09:01:06 -0400",[],Positive,Article,['LMT']
https://seekingalpha.com/article/4639002-4-factor-dividend-growth-portfolio-first-year-is-coming-down-to-wire,https://cdn.snapi.dev/images/v1/g/0/h/drugs34-2090198.jpg,4 Factor Dividend Growth Portfolio: First Year Is Coming Down To The Wire,"The 4-factor dividend growth portfolio is a strategy that leverages the stock selection process of Schwab U.S. Dividend Equity ETF, with a few minor twists. The portfolio fell by 6.29% in September, underperforming the S&P 500 by 1.53%. Year-to-date, the portfolio is up 6.89%. Since its inception, the portfolio has generated 1.90% of alpha over the S&P 500.",Seeking Alpha,"Wed, 04 Oct 2023 13:46:01 -0400","['dividend', 'paylimitwall']",Positive,Article,"['ABBV', 'ACN', 'ADP', 'AMAT', 'ASML', 'BBY', 'BLK', 'CSCO', 'EXPD', 'FAST', 'FERG', 'GRMN', 'HD', 'INFY', 'KLAC', 'LMT', 'LOW', 'LRCX', 'MA', 'MPWR', 'MRK', 'PAYX', 'ROL', 'SCHD', 'SNA', 'SWKS', 'TROW', 'TSM', 'TXN', 'UPS', 'V']"
https://www.zacks.com/stock/news/2160104/lockheed-lmt-wins-1-2b-deal-to-aid-trident-ii-missile,https://cdn.snapi.dev/images/v1/d/s/p/aero1-2089701.jpg,Lockheed (LMT) Wins $1.2B Deal to Aid Trident II Missile,Lockheed (LMT) is set to provide production and deployed systems support for Trident II (D5) missile.,Zacks Investment Research,"Wed, 04 Oct 2023 10:31:24 -0400",[],Positive,Article,['LMT']
https://www.barrons.com/articles/kevin-mccarthy-speaker-defense-stocks-boeing-northrop-grumman-fa0d127b,https://cdn.snapi.dev/images/v1/s/g/g/aero15-2089658.jpg,Defense Stocks and the McCarthy Mess. What It Means for Investors.,The House of Representatives' historic vote to remove its speaker will complicate the sector over the next few months.,Barrons,"Wed, 04 Oct 2023 10:12:00 -0400",['paywall'],Neutral,Article,"['BWXT', 'GD', 'HII', 'ITA', 'LHX', 'LMT', 'NOC', 'RTX', 'TXT']"
https://www.businesswire.com/news/home/20231003218289/en/Vayu-Robotics-Emerges-from-Stealth-with-12.7-Million-in-Seed-Funding-from-Khosla-Ventures-and-Lockheed-Martin-Ventures/,https://cdn.snapi.dev/images/v1/d/w/press7-2087175.jpg,Vayu Robotics Emerges from Stealth with $12.7 Million in Seed Funding from Khosla Ventures and Lockheed Martin Ventures,"PALO ALTO, Calif.--(BUSINESS WIRE)-- #ai--Vayu Robotics, an AI company providing high-quality, low-cost robotics solutions, today announced closure of its seed financing round of $12.7 Million led by Khosla Ventures, with participation from Lockheed Martin Ventures, ReMY Investors and others. Vayu is a non-traditional robotics company taking a principles-first approach to solve for cost and ease of deployment through two key technologies: a foundation model for mobility and a disruptive low-cost sens.",Business Wire,"Tue, 03 Oct 2023 06:45:00 -0400",['PressRelease'],Neutral,Article,['LMT']
https://seekingalpha.com/article/4638629-lockheed-martin-not-too-big-to-downsize,https://cdn.snapi.dev/images/v1/y/z/k/aero2-2087035.jpg,Lockheed Martin: Not Too Big To Downsize,"The DoD is prioritizing small business initiatives due to price gouging, delayed timelines, and military equipment mishaps by large defense contractors like Lockheed Martin. Post Cold War consolidation in a few primes is starting to reverse. Lockheed Martin's financial performance is strong, with high margins and returns, and a robust backlog, but investors should consider other A/D companies for better long-term growth potential.",Seeking Alpha,"Tue, 03 Oct 2023 03:42:41 -0400",['paylimitwall'],Negative,Article,['LMT']
https://www.zacks.com/stock/news/2158617/lockheed-lmt-wins-22-3m-deal-to-manufacture-missile-system,https://cdn.snapi.dev/images/v1/c/e/i/aero7-2085999.jpg,Lockheed (LMT) Wins $22.3M Deal to Manufacture Missile System,Lockheed (LMT) wins a $22.3 million contract to manufacture and deliver an air-to-ground missile system.,Zacks Investment Research,"Mon, 02 Oct 2023 10:31:52 -0400",[],Positive,Article,['LMT']
