news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
https://www.youtube.com/watch?v=VgyIdoFXIuY,https://cdn.snapi.dev/images/v1/v/q/c/bank8-1583449.jpg,It's ‘interesting' how strong banks are amid recessionary fears: strategist,"Yahoo Finance anchors Brian Sozzi, Brad Smith and Julie Hyman spoke with Hennessy Large Cap Financial Fund's David Ellison on the strength of banks amid recession concerns.",Yahoo Finance,"Fri, 14 Oct 2022 12:45:15 -0400",[],Positive,Video,"['C', 'JPM', 'KBE', 'MS', 'WFC', 'XLF']"
https://www.reuters.com/markets/us/us-treasury-asks-major-banks-if-it-should-buy-back-us-government-bonds-2022-10-14/,https://cdn.snapi.dev/images/v1/s/a/w/bank24-1583492.jpg,US Treasury asks major banks if it should buy back U.S. government bonds,The U.S. Treasury Department is asking primary dealers of U.S. Treasuries whether the government should buy back some U.S. government bonds to improve liquidity in the $24 trillion market.,Reuters,"Fri, 14 Oct 2022 12:22:05 -0400",[],Neutral,Article,"['BAC', 'C', 'GS', 'JPM', 'MS', 'WFC']"
https://www.wsj.com/articles/banks-feast-on-higher-rates-for-now-11665763935,https://cdn.snapi.dev/images/v1/c/s/p/bank23-1583491.jpg,"Banks Feast on Higher Rates, for Now","Banks are building up capital thanks to the benefit of higher interest income, but whether it is enough will be strongly tested in the quarters ahead.",WSJ,"Fri, 14 Oct 2022 12:15:00 -0400",['paywall'],Positive,Article,['JPM']
https://www.zacks.com/stock/news/1992195/retail-sales-flat-jpm-wfc-beat-on-q3-more,https://cdn.snapi.dev/images/v1/j/l/n/bank5-1583365.jpg,"Retail Sales Flat, JPM, WFC Beat on Q3 & More",Flat on Retail Sales for the month is a pretty good start in curbing inflation metrics on a wide scale.,Zacks Investment Research,"Fri, 14 Oct 2022 12:03:09 -0400",['earnings'],Positive,Article,"['JPM', 'WFC']"
https://seekingalpha.com/article/4546612-jpmorgan-chase-and-co-jpm-q3-2022-earnings-call-transcript,https://cdn.snapi.dev/images/v1/z/7/3/bank2-1583342.jpg,JPMorgan Chase & Co. (JPM) Q3 2022 Earnings Call Transcript,"JPMorgan Chase & Co. (NYSE:JPM.PK ) Q3 2022 Results Conference Call October 14, 2022 8:30 AM ET Company Participants Jamie Dimon - Chairman and CEO Jeremy Barnum - CFO Conference Call Participants Ken Usdin - Jefferies Ebrahim Poonawala - Bank of America Merrill Lynch Jim Mitchell - Seaport Global Securities John McDonald - Autonomous Erika Najarian - UBS Mike Mayo - Wells Fargo Betsy Graseck - Morgan Stanley Glenn Schorr - Evercore ISI Gerard Cassidy - RBC Capital Markets Matt O'Connor - Deutsche Bank Charles Peabody - Portales Partners Operator Good morning, ladies and gentlemen. Welcome to JPMorgan Chase's Third Quarter 2022 Earnings Call.",Seeking Alpha,"Fri, 14 Oct 2022 11:45:09 -0400","['CallScript', 'earnings', 'paylimitwall']",Neutral,Article,['JPM']
https://www.pymnts.com/earnings/2022/jpmorgan-consumer-savings-suffer-spending-outpaces-income/?utm_source=snapi,https://cdn.snapi.dev/images/v1/k/g/7/bank49-1583320.jpg,JPMorgan: Consumer Savings Suffer as Spending Outpaces Income,"Consumers are continuing to spend. And credit quality, as J.P. Morgan Chase executives said during a conference call Friday (Oct. 14) with analysts to discuss earnings, is relatively strong too.",PYMNTS,"Fri, 14 Oct 2022 11:29:13 -0400",['earnings'],Neutral,Article,['JPM']
https://www.marketwatch.com/story/wells-fargo-headcount-drops-while-ranks-grow-at-jpm-citi-and-morgan-stanley-2022-10-14,https://cdn.snapi.dev/images/v1/3/x/g/bank46-1583313.jpg,"Wells Fargo headcount drops while ranks grow at JPM, Citi and Morgan Stanley","Wells Fargo & Co. WFC, +4.70% on Friday reported total head count of 239,209 as of Sept. 30, down from 243,674 people at the end of the second quarter and 253,871 at the end of the year-ago quarter.",Market Watch,"Fri, 14 Oct 2022 11:22:55 -0400",['paylimitwall'],Neutral,Article,"['MS', 'WFC', 'C', 'JPM']"
https://www.youtube.com/watch?v=RGu_LHCSZ68,https://cdn.snapi.dev/images/v1/d/d/9/bank6-1583331.jpg,"Banks look prudent on the reserve side, says CFRA Research's Ken Leon","CFRA Research's Ken Leon joins 'Squawk on the Street' to discuss bank earnings, persistent tightening on lending conditions, and where to buy and sell in the banking sector.",CNBC Television,"Fri, 14 Oct 2022 11:17:55 -0400",[],Neutral,Video,"['BAC', 'C', 'GS', 'JPM', 'MS', 'WFC']"
https://www.zacks.com/stock/news/1992152/jpmorgan-s-jpm-q3-earnings-beat-high-credit-costs-ail,https://cdn.snapi.dev/images/v1/m/y/n/bank40-1583276.jpg,"JPMorgan's (JPM) Q3 Earnings Beat, High Credit Costs Ail","High interest rates, solid loan demand and robust trading aid JPMorgan's (JPM) Q3 earnings amid a rise in credit costs on deteriorating economic outlook and muted IB and mortgage banking performance.",Zacks Investment Research,"Fri, 14 Oct 2022 11:17:33 -0400",['earnings'],Positive,Article,['JPM']
https://investorplace.com/2022/10/why-are-bank-stocks-in-the-spotlight-today/,https://cdn.snapi.dev/images/v1/n/j/j/bank15-1583148.jpg,Why Are Bank Stocks in the Spotlight Today?,Source: Africa Studio / Shutterstock.com Banks stocks are in the news Friday as investors go over various earnings reports from major players in the space. JPMorgan Chase (NYSE: JPM ) is chief among them with the company's earnings beating estimates.,InvestorPlace,"Fri, 14 Oct 2022 10:29:34 -0400",['earnings'],Neutral,Article,"['C', 'JPM', 'MS', 'WFC']"
https://www.youtube.com/watch?v=qgJfD2IZbCE,https://cdn.snapi.dev/images/v1/i/c/0/bank1-1583157.jpg,"U.S. banks are in great shape and a solid quarter is expected, analyst says","Michael McTamney, senior vice president for Credit Ratings North American Institutions at DBRS Morningstar, speaks on CNBC's ""Street Signs Europe.""",CNBC International TV,"Fri, 14 Oct 2022 10:29:14 -0400",[],Positive,Video,"['BAC', 'C', 'GS', 'JPM', 'MS', 'WFC']"
https://www.youtube.com/watch?v=qrDsuHRxwVQ,https://cdn.snapi.dev/images/v1/w/l/u/bank50-1583123.jpg,Jim Cramer breaks down which big bank stock he would buy following earnings,'Mad Money' host Jim Cramer joins 'Squawk Box' ahead of the open on Friday to react to a slew of big bank earnings.,CNBC Television,"Fri, 14 Oct 2022 10:11:28 -0400","['earnings', 'cramer']",Positive,Video,"['JPM', 'WFC']"
https://seekingalpha.com/article/4546575-jpmorgan-chase-strong-q3-doubling-down-on-my-bullish-bet,https://cdn.snapi.dev/images/v1/p/1/v/bank8-1583110.jpg,JPMorgan Chase: Strong Q3 - Doubling Down On My Bullish Bet,"JPMorgan Chase's Q3 quarter results beat analyst consensus estimates with regard to both revenues and EPS. JPM's markets division showed exceptional strength, while the bank's asset management division and consumer business proved resilient.",Seeking Alpha,"Fri, 14 Oct 2022 10:10:42 -0400",['paylimitwall'],Positive,Article,['JPM']
https://www.youtube.com/watch?v=PMp2pE8kqNk,https://cdn.snapi.dev/images/v1/e/6/b/bank44-1583098.jpg,JPMorgan beats on Q3 earnings,"Yahoo Finance anchors Brian Sozzi, Brad Smith and Julie Hyman discuss earnings releases from big banks JPMorgan, Wells Fargo, Morgan Stanley, and Citigroup.",Yahoo Finance,"Fri, 14 Oct 2022 09:51:45 -0400",['earnings'],Positive,Video,['JPM']
https://www.zacks.com/stock/news/1991991/jpmorgan-chase-co-jpm-q3-earnings-and-revenues-top-estimates,https://cdn.snapi.dev/images/v1/a/e/s/bank2-1583073.jpg,JPMorgan Chase & Co. (JPM) Q3 Earnings and Revenues Top Estimates,"JPMorgan Chase & Co. (JPM) delivered earnings and revenue surprises of 5.41% and 1.21%, respectively, for the quarter ended September 2022. Do the numbers hold clues to what lies ahead for the stock?",Zacks Investment Research,"Fri, 14 Oct 2022 09:47:21 -0400",['earnings'],Positive,Article,['JPM']
https://www.proactiveinvestors.com/companies/news/995431?SNAPI,https://cdn.snapi.dev/images/v1/t/8/a/bank34-1582974.jpg,JPMorgan sees profit fall beat estimates after gains from higher interest rates,"JPMorgan Chase & Co (NYSE:JPM) has reported a less-than-feared 17% drop in third-quarter profit as a jump in interest income cushioned a blow from higher loan loss provisions and a slump in dealmaking. For the third quarter, JPMorgan's profit fell to $9.74 billion, or $3.12 per share, while revenue rose by 10% to $32.72 billion, helped by a 22% increase in revenue from fixed-income trading.",Proactive Investors,"Fri, 14 Oct 2022 08:49:02 -0400",['earnings'],Positive,Article,['JPM']
https://www.marketwatch.com/story/jpmorgan-profit-falls-but-beats-estimates-while-wells-fargo-misses-11665751426,https://cdn.snapi.dev/images/v1/4/g/q/bank33-1582968.jpg,JPMorgan profit falls but beats estimates while Wells Fargo misses,JPMorgan Chase & Co. shares rose Friday after the megabank beat analyst targets for third-quarter profit and revenue and said it would top forecasts for its net interest in come in the coming quarter.,Market Watch,"Fri, 14 Oct 2022 08:43:00 -0400","['earnings', 'paylimitwall']",Neutral,Article,"['JPM', 'WFC']"
https://www.wsj.com/articles/jpmorgans-third-quarter-profit-drops-17-on-recession-planning-11665747402,https://cdn.snapi.dev/images/v1/2/e/w/bank14-1582801.jpg,JPMorgan's Third-Quarter Profit Drops 17%,The nation's biggest bank's third-quarter profit dropped 17% as it built up its defenses for a potential recession and took a nearly $1 billion loss on securities it held.,WSJ,"Fri, 14 Oct 2022 07:36:00 -0400","['earnings', 'paywall']",Negative,Article,['JPM']
https://www.youtube.com/watch?v=wGrGBTzGIoI,https://cdn.snapi.dev/images/v1/l/g/8/bank37-1582809.jpg,JPMorgan Tops 3Q Investment Banking Expectations,JPMorgan Chase & Co. reported third-quarter results that saw stronger than expected investment banking revenue while CEO Jamie Dimon said the bank plans to resume share buybacks next year. Sonali Basak examines the numbers on Bloomberg Television.,Bloomberg Markets and Finance,"Fri, 14 Oct 2022 07:31:21 -0400",['earnings'],Positive,Video,['JPM']
https://www.youtube.com/watch?v=CF2FGHlNlCU,https://cdn.snapi.dev/images/v1/b/z/9/bank33-1582796.jpg,"JPMorgan Chase reports Q3 earnings, beats Wall Street's expectations",CNBC's Leslie Picker joins 'Squawk Box' to break down the latest earnings report from JPMorgan Chase.,CNBC Television,"Fri, 14 Oct 2022 07:30:04 -0400",['earnings'],Positive,Video,['JPM']
https://markets.businessinsider.com/news/stocks/jpmorgan-q3-earnings-banks-jamie-dimon-inflation-rates-russia-ukraine-2022-10,https://cdn.snapi.dev/images/v1/s/0/g/bank12-1582772.jpg,"JPMorgan reports a Q3 earnings beat — as CEO Jamie Dimon sounds the alarm on inflation, rising rates, and other global headwinds","The banking giant's profits were hit by a 47% drop in investment-banking fees, and nearly $1 billion in investment losses in its corporate division.",Business Insider,"Fri, 14 Oct 2022 07:26:37 -0400","['CEO', 'earnings', 'paylimitwall']",Positive,Article,['JPM']
https://www.cnbc.com/2022/10/14/jpm-jpmorgan-chase-earnings-3q-2022-.html,https://cdn.snapi.dev/images/v1/x/d/w/bank42-1582673.jpg,JPMorgan Chase tops analysts' estimates for third-quarter profit on gains from interest income,"Here are the numbers: Earnings: $3.12 a share, may not be comparable with the $2.88 estimate, according to Refinitiv.",CNBC,"Fri, 14 Oct 2022 07:15:32 -0400",['earnings'],Positive,Article,['JPM']
https://www.marketwatch.com/story/jpmorgan-net-income-falls-167-but-beats-analyst-estimates-2022-10-14,https://cdn.snapi.dev/images/v1/u/g/2/bank8-1582745.jpg,JPMorgan net income falls 16.7% but beats analyst estimates,"JPMorgan Chase & Co. JPM, +5.56% shares rose 2.4% in premarket trades on Friday after the bank beat Wall Street targets for earnings and revenue. JPMorgan Chase said its third-quarter net income fell 16.7% to $9.74 billion, or $3.12 a share, from $11.69 billion, or $3.74 a share, in the year-ago quarter.",Market Watch,"Fri, 14 Oct 2022 07:00:04 -0400","['earnings', 'paylimitwall']",Positive,Article,['JPM']
https://www.businesswire.com/news/home/20221013006089/en/JPMorgan-Chase-Reports-Third-Quarter-2022-Financial-Results/,https://cdn.snapi.dev/images/v1/z/q/press8-1582734.jpg,JPMorgan Chase Reports Third-Quarter 2022 Financial Results,NEW YORK--(BUSINESS WIRE)--JPMorgan Chase & Co. has released its third-quarter 2022 financial results.,Business Wire,"Fri, 14 Oct 2022 06:52:00 -0400","['earnings', 'PressRelease']",Neutral,Article,['JPM']
https://www.reuters.com/business/finance/jpmorgan-profit-drops-third-quarter-2022-10-14/,https://cdn.snapi.dev/images/v1/r/d/r/bank15-1582804.jpg,"JPMorgan profit down 17% as sluggish dealmaking, loan loss reserves weigh","JPMorgan Chase & Co reported a 17% drop in third-quarter profit on Friday, as a worsening economic outlook curbed dealmaking and prompted the largest American bank to boost its reserves for possible defaults.",Reuters,"Fri, 14 Oct 2022 06:51:52 -0400",['earnings'],Negative,Article,['JPM']
https://www.fool.com/investing/2022/10/14/banks-are-now-just-as-leveraged-as-they-were-prior/,https://cdn.snapi.dev/images/v1/v/s/1/bank1-1582697.jpg,"Banks Are Now as Leveraged as They Were Before the Great Recession, but Don't Panic","With the economy potentially headed for a recession, this could seem like an alarming statement.",The Motley Fool,"Fri, 14 Oct 2022 06:15:00 -0400",['recession'],Positive,Article,"['BAC', 'JPM']"
https://www.zacks.com/stock/news/1991827/huge-1500-point-swing-on-the-dow-after-disappointing-cpi,https://cdn.snapi.dev/images/v1/g/6/c/bank19-1582468.jpg,Huge 1500-Point Swing on the Dow After Disappointing CPI,"S&P 500 52-week lows were hit like a third rail, and markets recoiled the other direction.",Zacks Investment Research,"Thu, 13 Oct 2022 19:34:07 -0400",[],Negative,Article,"['C', 'JPM', 'MS', 'USB', 'WFC']"
https://www.youtube.com/watch?v=he3v-6YUG40,https://cdn.snapi.dev/images/v1/5/g/h/bank15-1582338.jpg,"Expect financial stocks to begin to look attractive, says SoFi's Liz Young","Liz Young, SoFi head of investment strategy, joins 'Closing Bell: Overtime' to discuss the stock surge on hot inflation data.",CNBC Television,"Thu, 13 Oct 2022 16:58:56 -0400",[],Positive,Video,"['BAC', 'C', 'GS', 'JPM', 'MS', 'WFC']"
https://www.reuters.com/business/finance/citigroup-chair-says-higher-capital-requirements-big-banks-could-hurt-lending-2022-10-13/,https://cdn.snapi.dev/images/v1/0/g/b/bank13-1582407.jpg,"JPMorgan, Citigroup say higher capital requirements may hurt lending","Leaders from U.S. banking giants on Thursday said strict capital requirements, which were bolstered after the 2008 financial crisis, could restrain economic activity.",Reuters,"Thu, 13 Oct 2022 15:48:42 -0400",[],Negative,Article,"['C', 'JPM']"
https://www.businesswire.com/news/home/20221013005139/en/Bunker-Labs-and-JPMorgan-Chase-Commercial-Banking-Expand-CEOcircle-Program-with-New-Cohort-of-Business-Owners/,https://cdn.snapi.dev/images/v1/8/q/press1-1581257.jpg,Bunker Labs and JPMorgan Chase Commercial Banking Expand CEOcircle Program with New Cohort of Business Owners,"NEW YORK--(BUSINESS WIRE)--Today, Bunker Labs and JPMorgan Chase Commercial Banking announced the new cohort of business leaders selected for the second annual CEOcircle, a thirteen-month training program tailored to help midsize veteran and military-spouse led companies accelerate growth.",Business Wire,"Thu, 13 Oct 2022 09:05:00 -0400",['PressRelease'],Neutral,Article,['JPM']
https://www.cnn.com/2022/10/13/investing/premarket-trading-stocks/index.html,https://cdn.snapi.dev/images/v1/e/1/n/bank26-1581263.jpg,How to read big bank earnings,"If market swings tell us anything, it's that investors are rattled by economic uncertainty. The outlook remains cloudy with the possibility of recession on the horizon. Big bank earnings, coming Friday, could help clear some of that fog.",CNN Business,"Thu, 13 Oct 2022 09:03:20 -0400",['earnings'],Neutral,Article,"['C', 'JPM', 'MS', 'WFC']"
https://www.marketwatch.com/story/bank-stocks-swing-to-broad-losses-after-inflation-data-2022-10-13,https://cdn.snapi.dev/images/v1/c/y/a/bank12-1581151.jpg,Bank stocks swing to broad losses after inflation data,"The financial sector reversed course to trade broadly lower Thursday, along with the broader stock market, after data showed that consumer inflation rose more than expected in September. The SPDR Financial Select Sector ETF XLF, -0.23% sank 1.8% in premarket trading, after being up about 1.3% just before the inflation data was released, as futures ES00, -1.77% for the S&P 500 SPX, -0.33% swung to a loss of 1.8% from a gain of 1.1%.",Market Watch,"Thu, 13 Oct 2022 08:47:19 -0400",['paylimitwall'],Negative,Article,"['BAC', 'C', 'GS', 'JPM', 'MS', 'WFC']"
https://www.youtube.com/watch?v=CT8GLTJRVmM,https://cdn.snapi.dev/images/v1/9/i/w/bank44-1581068.jpg,RBC Capital's Gerard Cassidy breaks down what to expect from big bank earnings,"Gerard Cassidy, RBC Capital Markets head of U.S. bank equity strategy, joins CNBC's 'Squawk Box' to break down his expectations for a round of forthcoming bank earnings on Friday.",CNBC Television,"Thu, 13 Oct 2022 08:22:47 -0400",['earnings'],Positive,Video,"['BAC', 'C', 'GS', 'JPM', 'MS', 'WFC']"
https://www.investors.com/news/bank-earnings-jpmorgan-wells-fargo-morgan-stanley-citi-pnc-set-to-report/,https://cdn.snapi.dev/images/v1/d/r/y/bank6-1580928.jpg,"Bank Earnings Preview: JPMorgan, Wells Fargo, Morgan Stanley Lead Reports","Bank earnings kick off in a flurry this week. Wells Fargo, JPMorgan, Morgan Stanley, PNC, Citi all report quarterly results on Friday The post Bank Earnings Preview: JPMorgan, Wells Fargo, Morgan Stanley Lead Reports appeared first on Investor's Business Daily.",Investors Business Daily,"Thu, 13 Oct 2022 07:44:26 -0400",['earnings'],Neutral,Article,"['WFC', 'JPM', 'MS']"
https://www.fool.com/investing/2022/10/13/why-ceo-jamie-dimon-could-move-markets-on-friday/,https://cdn.snapi.dev/images/v1/f/j/g/bank43-1580648.jpg,Why CEO Jamie Dimon Could Move Markets for Investors on Friday,The head of JPMorgan knows a few things about the economy.,The Motley Fool,"Thu, 13 Oct 2022 05:35:00 -0400",['CEO'],Neutral,Article,['JPM']
https://www.fool.com/investing/2022/10/13/will-bank-of-america-jpmorgan-chase-and-citigroup/,https://cdn.snapi.dev/images/v1/4/j/v/bank33-1580617.jpg,"Will Bank of America, JPMorgan Chase, and Citigroup See Investment Banking Bounce Back in Q3?",Investment banking revenue has been slumping all year due to volatile market conditions.,The Motley Fool,"Thu, 13 Oct 2022 05:00:00 -0400",[],Neutral,Article,"['BAC', 'C', 'JPM']"
https://www.cnbc.com/2022/10/12/jim-cramer-says-these-14-stocks-are-about-to-pop.html,https://cdn.snapi.dev/images/v1/a/e/r/data-internet34-1580431.jpg,Jim Cramer says these 14 stocks are ‘about to pop',"To come up with the companies, he reviewed the S&P 500's new 52-week low list.",CNBC,"Wed, 12 Oct 2022 18:26:26 -0400","['cramer', 'madmoney']",Positive,Article,"['ACN', 'AMT', 'BAC', 'CCI', 'DPZ', 'GNRC', 'JPM', 'KEY', 'MAA', 'NOW', 'SBAC', 'SPGI', 'SWK', 'YUM']"
https://www.youtube.com/watch?v=6BI2SeK2yiY,https://cdn.snapi.dev/images/v1/w/l/7/bank30-1580366.jpg,"Bank stocks will rip after the macro headwinds are over, says Wells Fargo's Mike Mayo","Mike Mayo, Wells Fargo Securities, joins 'Closing Bell: Overtime' to discuss bank earnings season.",CNBC Television,"Wed, 12 Oct 2022 17:23:46 -0400",[],Positive,Video,"['C', 'JPM', 'KEY', 'MS', 'PNC', 'WFC']"
https://www.kitco.com/news/2022-10-12/JPMorgan-and-Visa-team-up-setting-the-stage-for-a-showdown-with-SWIFT.html,https://cdn.snapi.dev/images/v1/z/c/j/bank41-1579797.jpg,"JPMorgan and Visa team up, setting the stage for a showdown with SWIFT",(Kitco News) - JPMorgan and Visa have partnered to create a blockchain-based cross-border payment system that could one day operate as a SWIFT alternative.,Kitco,"Wed, 12 Oct 2022 12:14:05 -0400",[],Positive,Article,"['V', 'JPM']"
https://247wallst.com/investing/2022/10/12/earnings-previews-citigroup-jpmorgan-morgan-stanley-unitedhealth-wells-fargo/?utm_source=snapi,https://cdn.snapi.dev/images/v1/k/i/8/bank6-1579390.jpg,"Earnings Previews: Citigroup, JPMorgan, Morgan Stanley, UnitedHealth, Wells Fargo","The three major U.S. equity indexes closed mixed on Tuesday. The Dow Jones industrials ended the day up 0.12%, the S&P 500 closed 0.65% lower, and the Nasdaq ended down 1.10%.",24/7 Wall Street,"Wed, 12 Oct 2022 09:36:13 -0400",['earnings'],Neutral,Article,"['C', 'JPM', 'MS', 'UNH', 'WFC']"
https://www.benzinga.com/trading-ideas/previews/22/10/29225370/q3-earnings-season-starts-with-the-banks-what-investors-need-to-know-before-friday?SNAPI&utm_source=snapi,https://cdn.snapi.dev/images/v1/a/h/d/bank41-1579086.jpg,Q3 Earnings Season Starts With The Banks: What Investors Need To Know Before Friday,The banks are set to kick off what will be a closely-watched third-quarter earnings season when they report financial results this coming Friday.,Benzinga,"Wed, 12 Oct 2022 08:22:01 -0400",['earnings'],Neutral,Article,"['C', 'GS', 'JPM', 'PNC', 'SCHW', 'USB', 'WFC']"
https://www.reuters.com/business/finance/jpmorgan-says-it-is-not-seeing-any-impact-alleged-hack-2022-10-11/,https://cdn.snapi.dev/images/v1/p/u/x/bank35-1577840.jpg,JPMorgan says it is not seeing any impact from alleged hack,"JPMorgan Chase & Co said on Tuesday it was aware of reports that a hacker group had blocked the bank's network infrastructure but the company has not seen any impact on its operations yet, according to a spokesperson for the bank.",Reuters,"Tue, 11 Oct 2022 12:35:35 -0400",[],Neutral,Article,['JPM']
https://www.schaeffersresearch.com/content/analysis/2022/10/11/jpmorgan-chase-stock-eyes-lowest-close-in-nearly-2-years,https://cdn.snapi.dev/images/v1/h/x/o/bank26-1577765.jpg,JPMorgan Chase Stock Eyes Lowest Close in Nearly 2 Years,A rough day for the finance sector and a recession warning  from CEO Jamie Dimon are weighing on shares of blue-chip bank concern JPMorgan Chase & Co (NYSE:JPM).,Schaeffers Research,"Tue, 11 Oct 2022 12:06:51 -0400",[],Negative,Article,['JPM']
https://www.reuters.com/business/finance/us-banks-seen-building-5-bln-reserves-recession-risks-grow-2022-10-11/,https://cdn.snapi.dev/images/v1/d/7/9/bank28-1577805.jpg,U.S. banks likely set aside $5 bln in Q3 reserves as recession risks grow,"The six biggest U.S. banks are expected to have set aside nearly $5 billion in the third quarter to cover future loan losses, Wall Street analysts said, as lenders brace for a potential global recession.",Reuters,"Tue, 11 Oct 2022 10:09:48 -0400",['recession'],Negative,Article,"['BAC', 'C', 'GS', 'JPM', 'MS', 'WFC']"
https://www.zacks.com/stock/news/1989996/jamie-dimon-hawk-fed-members-more-dovish,https://cdn.snapi.dev/images/v1/z/r/e/bank36-1576497.jpg,Jamie Dimon: Hawk; Fed Members More Dovish,"Both Chicago Fed President Charles Evans and Fed Vice Chair Lael Brainard had positive, yet practical, words for their economic outlooks.",Zacks Investment Research,"Mon, 10 Oct 2022 19:33:05 -0400",['CEO'],Positive,Article,['JPM']
https://www.youtube.com/watch?v=TnpM9GD_E-w,https://cdn.snapi.dev/images/v1/o/z/p/bank17-1576357.jpg,JPMorgan Stock Kicks Off Earnings Season; Bear Call Spread Bets On Downside With Limited Risk | IBD,JPMorgan stock is showing negative technical action as shares continue to trade in a downtrend ahead of earnings this week. Here's how to play the downside with limited risk.,Investors Business Daily,"Mon, 10 Oct 2022 16:28:52 -0400",['earnings'],Negative,Video,['JPM']
